pcp_rate09,pcp_rate10,pcp_rate11,pcp_rate12,pcp_rate13,pcp_rate14,pcp_rate15,pcp_rate16,pcp_rate17,fips,county
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22011,Beauregard Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22013,Bienville Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22015,Bossier Parish
16.9,16.9,26.6,26.6,26.6,25.9,25.3,25.3,24.3,22017,Caddo Parish
28.6,28.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22019,Calcasieu Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22021,Caldwell Parish
0,0,NA,NA,NA,NA,NA,NA,28.7,22023,Cameron Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22025,Catahoula Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22027,Claiborne Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22029,Concordia Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22031,De Soto Parish
25.3,25.3,28.3,28.3,28,28.3,28,28,28,22033,East Baton Rouge Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22035,East Carroll Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22037,East Feliciana Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22039,Evangeline Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22041,Franklin Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22043,Grant Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22045,Iberia Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22047,Iberville Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22049,Jackson Parish
23.1,23.1,28.3,28.3,28,28,28,28,27.7,22051,Jefferson Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22053,Jefferson Davis Parish
21.9,21.9,26.6,26.6,26.6,26.6,26.6,26.6,26.6,22055,Lafayette Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22057,Lafourche Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22059,La Salle Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22061,Lincoln Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22063,Livingston Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22065,Madison Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22067,Morehouse Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22069,Natchitoches Parish
19.1,19.1,28.3,28,28,28,28.3,28,27.7,22071,Orleans Parish
26.6,26.6,28.7,28.7,28.6,28.3,28.7,28.6,28.3,22073,Ouachita Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22075,Plaquemines Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22077,Pointe Coupee Parish
26.6,26.6,28.6,28.3,28.3,28.3,28.3,28.7,28.7,22079,Rapides Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22081,Red River Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22083,Richland Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22085,Sabine Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22087,St. Bernard Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22089,St. Charles Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22091,St. Helena Parish
28.6,28.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22093,St. James Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22095,St. John the Baptist Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22097,St. Landry Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22099,St. Martin Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22101,St. Mary Parish
27.2,27.2,28.7,28.7,28.7,28.7,28.7,28.7,28.6,22103,St. Tammany Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22105,Tangipahoa Parish
0,0,NA,NA,NA,NA,NA,NA,NA,22107,Tensas Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22109,Terrebonne Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22111,Union Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22113,Vermilion Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22115,Vernon Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22117,Washington Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22119,Webster Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22121,West Baton Rouge Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22123,West Carroll Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22125,West Feliciana Parish
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,22127,Winn Parish
26.6,26.6,26.6,25.9,25.9,25.9,25.9,25.3,25.3,23000,Maine
27.7,27.7,28.3,28.7,28.7,28.3,28.6,28,28.3,23001,Androscoggin County
28.6,28.6,28,28.3,28,28,28.3,27.7,27.7,23003,Aroostook County
19.1,19.1,20.7,19.1,19.1,19.1,19.1,19.1,16.9,23005,Cumberland County
24.3,24.3,25.3,24.3,25.9,24.3,24.3,25.3,25.3,23007,Franklin County
21.9,21.9,24.3,20.7,20.7,20.7,20.7,21.9,20.7,23009,Hancock County
25.3,25.3,25.9,23.1,24.3,24.3,23.1,23.1,24.3,23011,Kennebec County
26.6,26.6,28,27.7,27.7,27.7,27.2,28,27.2,23013,Knox County
25.9,25.9,24.3,24.3,24.3,23.1,23.1,25.3,25.9,23015,Lincoln County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,23017,Oxford County
26.6,26.6,25.3,25.3,24.3,23.1,23.1,23.1,23.1,23019,Penobscot County
27.7,27.7,27.7,27.7,27.7,27.2,27.7,28,28,23021,Piscataquis County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,23023,Sagadahoc County
28.7,28.7,28.6,28.7,28.7,28.7,28.7,28.7,28.7,23025,Somerset County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,23027,Waldo County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,23029,Washington County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.6,23031,York County
24.3,24.3,28.3,28,28,28,28,28,28,24000,Maryland
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,24001,Allegany County
28.3,28.3,28.7,28.7,28.7,28.7,28.7,28.7,28.7,24003,Anne Arundel County
20.7,20.7,27.2,27.2,26.6,26.6,26.6,26.6,26.6,24005,Baltimore County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,24009,Calvert County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,24011,Caroline County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,24013,Carroll County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,24015,Cecil County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,24017,Charles County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,24019,Dorchester County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,24021,Frederick County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,24023,Garrett County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,24025,Harford County
12.6,12.6,16.9,14.8,14.8,14.8,14.8,14.8,14.8,24027,Howard County
24.3,24.3,27.7,27.2,26.6,26.6,28.3,27.7,27.7,24029,Kent County
14.8,14.8,21.9,21.9,21.9,21.9,21.9,21.9,21.9,24031,Montgomery County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,24033,Prince George's County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,24035,Queen Anne's County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,24037,St. Mary's County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,24039,Somerset County
24.3,24.3,28,27.7,28,28,28,28,27.2,24041,Talbot County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,24043,Washington County
27.7,27.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,24045,Wicomico County
28.7,28.7,28.7,28.7,28.7,28.7,28.6,28.6,28.7,24047,Worcester County
14.8,14.8,26.6,25.9,27.7,27.7,27.7,27.7,27.2,24510,Baltimore city
21.9,21.9,26.6,26.6,26.6,25.9,26.6,26.6,26.6,25000,Massachusetts
27.2,27.2,27.7,27.7,27.7,27.2,27.2,27.2,27.2,25001,Barnstable County
20.7,20.7,26.6,25.3,25.3,25.9,25.9,25.3,25.9,25003,Berkshire County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,25005,Bristol County
23.1,23.1,25.3,25.3,25.9,26.6,28.3,28.7,28.7,25007,Dukes County
28.3,28.3,28.7,28.7,28.7,28.7,28.7,28.7,28.7,25009,Essex County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,25011,Franklin County
28,28,28.7,28.7,28.7,28.7,28.7,28.7,28.7,25013,Hampden County
19.1,19.1,20.7,20.7,20.7,20.7,21.9,21.9,21.9,25015,Hampshire County
19.1,19.1,24.3,24.3,25.3,24.3,23.1,23.1,23.1,25017,Middlesex County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,25019,Nantucket County
16.9,16.9,24.3,24.3,21.9,20.7,23.1,23.1,23.1,25021,Norfolk County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,25023,Plymouth County
9,9,21.9,20.7,20.7,19.1,20.7,20.7,20.7,25025,Suffolk County
23.1,23.1,26.6,26.6,26.6,26.6,26.6,26.6,26.6,25027,Worcester County
28,28,28.7,28.7,28.6,28.6,28.6,28.7,28.7,26000,Michigan
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26001,Alcona County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26003,Alger County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26005,Allegan County
28.7,28.7,28.7,28.7,28.3,27.2,27.7,28.7,28.7,26007,Alpena County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26009,Antrim County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26011,Arenac County
28.6,28.6,28,26.6,26.6,25.3,25.3,26.6,25.9,26013,Baraga County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26015,Barry County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26017,Bay County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26019,Benzie County
28.6,28.6,28.6,28.3,28,28.3,28.3,28.6,28.6,26021,Berrien County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26023,Branch County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26025,Calhoun County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26027,Cass County
28.3,28.3,28.3,28,27.2,28.3,27.7,28,28,26029,Charlevoix County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26031,Cheboygan County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26033,Chippewa County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26035,Clare County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26037,Clinton County
28.7,28.7,27.7,28.3,28.7,27.7,26.6,27.7,27.7,26039,Crawford County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26041,Delta County
27.2,27.2,28.3,28.3,28.3,28,28,27.7,27.2,26043,Dickinson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26045,Eaton County
23.1,23.1,23.1,23.1,21.9,24.3,25.3,23.1,24.3,26047,Emmet County
25.9,25.9,27.7,27.7,27.7,28,27.7,27.7,28,26049,Genesee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26051,Gladwin County
27.2,27.2,28.7,28.7,27.2,26.6,25.9,26.6,27.2,26053,Gogebic County
24.3,24.3,20.7,20.7,20.7,20.7,20.7,21.9,21.9,26055,Grand Traverse County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26057,Gratiot County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26059,Hillsdale County
28.7,28.7,28,28,28.7,28,28,28.6,28.7,26061,Houghton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26063,Huron County
26.6,26.6,26.6,26.6,25.9,26.6,25.9,25.9,25.9,26065,Ingham County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26067,Ionia County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26069,Iosco County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26071,Iron County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26073,Isabella County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26075,Jackson County
25.9,25.9,27.2,27.2,27.2,27.2,27.2,27.2,27.2,26077,Kalamazoo County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26079,Kalkaska County
26.6,26.6,28,28,28,27.7,27.7,28,28,26081,Kent County
0,0,NA,NA,NA,NA,28.7,NA,NA,26083,Keweenaw County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26085,Lake County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26087,Lapeer County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26089,Leelanau County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26091,Lenawee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26093,Livingston County
27.7,27.7,25.9,24.3,24.3,24.3,24.3,24.3,23.1,26095,Luce County
28.7,28.7,28,28,28,27.2,25.9,26.6,27.7,26097,Mackinac County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26099,Macomb County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26101,Manistee County
23.1,23.1,25.3,25.3,25.3,25.3,25.9,26.6,25.9,26103,Marquette County
28.7,28.7,28.7,28.7,28.7,28,28.6,28.7,28.3,26105,Mason County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26107,Mecosta County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26109,Menominee County
25.3,25.3,28.3,28,27.7,26.6,26.6,27.2,27.7,26111,Midland County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26113,Missaukee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26115,Monroe County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26117,Montcalm County
28.7,28.7,28.7,28.7,28.7,28.7,27.2,25.9,28,26119,Montmorency County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26121,Muskegon County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26123,Newaygo County
16.9,16.9,20.7,20.7,20.7,20.7,20.7,20.7,21.9,26125,Oakland County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26127,Oceana County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26129,Ogemaw County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26131,Ontonagon County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26133,Osceola County
0,0,NA,NA,28.7,28.7,28.7,28.7,28.7,26135,Oscoda County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26137,Otsego County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26139,Ottawa County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26141,Presque Isle County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26143,Roscommon County
26.6,26.6,28.3,28.3,28.3,28,28,28.3,28.6,26145,Saginaw County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26147,St. Clair County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26149,St. Joseph County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26151,Sanilac County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.3,28,26153,Schoolcraft County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26155,Shiawassee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26157,Tuscola County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26159,Van Buren County
10.7,10.7,19.1,19.1,16.9,16.9,16.9,16.9,16.9,26161,Washtenaw County
28,28,28.7,28.7,28.7,28.7,28.7,28.7,28.7,26163,Wayne County
26.6,26.6,27.2,26.6,27.2,27.2,26.6,26.6,27.7,26165,Wexford County
25.9,25.9,28,28,28,27.7,28,28,28,27000,Minnesota
28.7,28.7,28.7,28.7,28.6,28.7,28.7,28.7,28.3,27001,Aitkin County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27003,Anoka County
28,28,28.7,28.3,27.7,28,27.7,28.3,28.3,27005,Becker County
28.3,28.3,28.7,28.3,27.2,27.7,28,27.7,28.6,27007,Beltrami County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27009,Benton County
25.3,25.3,27.7,27.2,27.2,27.2,21.9,24.3,24.3,27011,Big Stone County
28,28,28,27.7,27.2,27.2,27.2,27.2,28,27013,Blue Earth County
27.7,27.7,26.6,27.2,25.9,25.9,25.3,24.3,24.3,27015,Brown County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27017,Carlton County
27.2,27.2,28,27.7,28,27.7,28,28.3,28.6,27019,Carver County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27021,Cass County
28.7,28.7,28.7,28.7,28.6,28.7,28.7,28.7,28.7,27023,Chippewa County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27025,Chisago County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27027,Clay County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27029,Clearwater County
28.7,28.7,28.7,28.7,25.3,21.9,20.7,16.9,16.9,27031,Cook County
28,28,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27033,Cottonwood County
28.3,28.3,27.7,26.6,27.2,26.6,27.2,27.2,26.6,27035,Crow Wing County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27037,Dakota County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27039,Dodge County
25.3,25.3,25.3,25.9,25.9,24.3,24.3,25.3,25.3,27041,Douglas County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27043,Faribault County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27045,Fillmore County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27047,Freeborn County
27.7,27.7,28.6,28.6,28.7,28.3,27.7,27.7,28.3,27049,Goodhue County
0,0,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27051,Grant County
20.7,20.7,25.9,25.3,25.3,25.3,25.3,24.3,25.3,27053,Hennepin County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27055,Houston County
28,28,28,27.2,27.2,27.7,28,28,28.7,27057,Hubbard County
28.7,28.7,28.7,28.6,28.7,28.7,28.6,28.7,28.3,27059,Isanti County
28,28,27.2,27.2,25.9,26.6,26.6,27.2,27.2,27061,Itasca County
0,0,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27063,Jackson County
28.3,28.3,27.7,28.3,28.7,28,28,28.7,28,27065,Kanabec County
24.3,24.3,25.3,25.3,25.3,25.3,25.3,26.6,27.2,27067,Kandiyohi County
28.7,28.7,NA,NA,NA,NA,NA,NA,NA,27069,Kittson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27071,Koochiching County
28.7,28.7,28.7,28.3,28.7,28.3,25.3,25.3,26.6,27073,Lac qui Parle County
27.7,27.7,26.6,27.7,27.7,27.7,27.7,27.7,28.7,27075,Lake County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27077,Lake of the Woods County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27079,Le Sueur County
28.7,28.7,26.6,28.7,28.7,28.7,28.7,28.7,28.7,27081,Lincoln County
28.7,28.7,28.7,28.7,28.7,28.7,28,28.3,28.7,27083,Lyon County
28.6,28.6,27.7,28,28.6,28.7,28.6,28.7,28.3,27085,McLeod County
28.7,28.7,28.7,28.7,28,28,28.7,28.7,28.7,27087,Mahnomen County
28.7,28.7,28.7,NA,28.7,NA,NA,NA,NA,27089,Marshall County
27.2,27.2,27.2,27.7,27.7,28,28,28.7,28.3,27091,Martin County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27093,Meeker County
28,28,27.2,25.9,27.7,28,28.3,28.6,28.7,27095,Mille Lacs County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27097,Morrison County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27099,Mower County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27101,Murray County
28.6,28.6,28.7,28.6,28,28,28,27.2,27.2,27103,Nicollet County
28,28,28.7,28.3,28.7,28.6,28.3,28.6,28.7,27105,Nobles County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,NA,NA,27107,Norman County
4.1,4.1,10.7,10.7,10.7,10.7,10.7,10.7,10.7,27109,Olmsted County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27111,Otter Tail County
26.6,26.6,28.3,28.7,28.7,28.7,28.7,28.7,28.7,27113,Pennington County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27115,Pine County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27117,Pipestone County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27119,Polk County
28.6,28.6,28.6,28.6,27.7,25.9,26.6,27.2,27.2,27121,Pope County
21.9,21.9,25.9,25.9,26.6,26.6,25.9,25.9,25.9,27123,Ramsey County
0,0,NA,NA,NA,NA,NA,NA,NA,27125,Red Lake County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27127,Redwood County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27129,Renville County
25.9,25.9,27.2,27.2,27.2,27.7,28,28,27.7,27131,Rice County
25.9,25.9,26.6,26.6,27.7,27.7,26.6,26.6,26.6,27133,Rock County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27135,Roseau County
20.7,20.7,25.3,24.3,24.3,24.3,24.3,23.1,23.1,27137,St. Louis County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27139,Scott County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27141,Sherburne County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27143,Sibley County
25.3,25.3,26.6,26.6,25.9,25.9,25.3,26.6,26.6,27145,Stearns County
27.2,27.2,27.2,27.2,27.7,28,27.7,28.3,28.6,27147,Steele County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27149,Stevens County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27151,Swift County
28.7,28.7,28.7,28.7,28.7,28.7,28.6,28.7,28.7,27153,Todd County
0,0,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27155,Traverse County
28.7,28.7,28.7,28.7,28.7,28.3,28.7,28.7,28.3,27157,Wabasha County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27159,Wadena County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27161,Waseca County
24.3,24.3,25.9,25.3,25.3,25.3,25.9,25.9,25.9,27163,Washington County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27165,Watonwan County
0,0,28.7,28.7,28.7,NA,NA,NA,NA,27167,Wilkin County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27169,Winona County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27171,Wright County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,27173,Yellow Medicine County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28000,Mississippi
28,28,28.7,28.7,28.6,28.6,28.3,28.3,28.6,28001,Adams County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28003,Alcorn County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28005,Amite County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28007,Attala County
28.7,28.7,NA,28.7,NA,NA,NA,NA,NA,28009,Benton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28011,Bolivar County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28013,Calhoun County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28015,Carroll County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28017,Chickasaw County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28019,Choctaw County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28021,Claiborne County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28023,Clarke County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28025,Clay County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28027,Coahoma County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28029,Copiah County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28031,Covington County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28033,DeSoto County
28.7,28.7,20.7,28.7,28.7,28.7,28.7,28.7,28.7,28035,Forrest County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28037,Franklin County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28039,George County
0,0,NA,28.7,28.7,28.7,28.7,28.7,28.7,28041,Greene County
